city,state_name,lat,lng
Freedom,Pennsylvania,40.6849,-80.2533
Womelsdorf,Pennsylvania,40.3655,-76.1858
Dupont,Pennsylvania,41.3237,-75.7421
Mifflintown,Pennsylvania,40.5712,-77.3951
Starbrick,Pennsylvania,41.8419,-79.2133
Clay,Pennsylvania,40.2186,-76.2399
Blairsville,Pennsylvania,40.4325,-79.2599
Lake Arthur Estates,Pennsylvania,40.9616,-80.1483
Mildred,Pennsylvania,41.4781,-76.3783
Halifax,Pennsylvania,40.4643,-76.933
Vintondale,Pennsylvania,40.4795,-78.9114
Enhaut,Pennsylvania,40.2324,-76.8253
West View,Pennsylvania,40.5182,-80.0333
Wilburton Number One,Pennsylvania,40.813,-76.3921
Strasburg,Pennsylvania,39.9832,-76.1847
Goshenville,Pennsylvania,39.9951,-75.5444
Sharon,Pennsylvania,41.2339,-80.4997
Mountville,Pennsylvania,40.0402,-76.4341
Emporium,Pennsylvania,41.5102,-78.2363
Wormleysburg,Pennsylvania,40.2606,-76.9097
Green Lane,Pennsylvania,40.3362,-75.4709
Soudersburg,Pennsylvania,40.0151,-76.1529
Wyano,Pennsylvania,40.2015,-79.694
Beaver Falls,Pennsylvania,40.762,-80.3225
Middleburg,Pennsylvania,40.7892,-77.0445
East Butler,Pennsylvania,40.8789,-79.8474
Sheakleyville,Pennsylvania,41.4438,-80.2067
Fairdale,Pennsylvania,39.8901,-79.968
New Philadelphia,Pennsylvania,40.7178,-76.1167
Stormstown,Pennsylvania,40.789,-78.0191
Punxsutawney,Pennsylvania,40.9437,-78.9767
Vanderbilt,Pennsylvania,40.0338,-79.6633
Myoma,Pennsylvania,40.7301,-80.0256
Factoryville,Pennsylvania,41.5602,-75.7822
Milligantown,Pennsylvania,40.5584,-79.6759
Laporte,Pennsylvania,41.418,-76.492
Glen Rock,Pennsylvania,39.7935,-76.7307
Fivepointville,Pennsylvania,40.1828,-76.0553
Shirleysburg,Pennsylvania,40.2974,-77.8764
Cashtown,Pennsylvania,39.8837,-77.3533
Callimont,Pennsylvania,39.8011,-78.9216
Creighton,Pennsylvania,40.5873,-79.7784
Mount Wolf,Pennsylvania,40.0617,-76.7053
Dornsife,Pennsylvania,40.7456,-76.7891
Mount Union,Pennsylvania,40.3845,-77.8824
Elimsport,Pennsylvania,41.1279,-77.0205
Gastonville,Pennsylvania,40.2669,-80.0095
Calumet,Pennsylvania,40.2189,-79.4892
Fairville,Pennsylvania,39.8443,-75.6308
Library,Pennsylvania,40.2898,-80.0098
Ercildoun,Pennsylvania,39.9465,-75.8391
Birmingham,Pennsylvania,40.6472,-78.1957
Mamont,Pennsylvania,40.482,-79.5903
Pine Glen,Pennsylvania,41.0888,-78.0579
Utica,Pennsylvania,41.436,-79.9592
Church Hill,Pennsylvania,40.6926,-77.5949
Hellertown,Pennsylvania,40.5811,-75.3378
Schlusser,Pennsylvania,40.2432,-77.1785
Dingmans Ferry,Pennsylvania,41.2201,-74.8713
Genesee,Pennsylvania,41.9892,-77.8658
Dallastown,Pennsylvania,39.8996,-76.641
West York,Pennsylvania,39.9534,-76.761
Littlestown,Pennsylvania,39.7452,-77.0891
Bradford Hills,Pennsylvania,40.0032,-75.648
Eldred,Pennsylvania,41.9562,-78.3818
Warrington,Pennsylvania,40.2493,-75.1341
Sigel,Pennsylvania,41.2751,-79.1131
Beech Mountain Lakes,Pennsylvania,41.0415,-75.9323
Mifflinville,Pennsylvania,41.0307,-76.2995
Dickson City,Pennsylvania,41.4683,-75.6358
Manns Choice,Pennsylvania,40.0035,-78.5912
Paintertown,Pennsylvania,40.3501,-79.6931
Parker Ford,Pennsylvania,40.1995,-75.5838
Newry,Pennsylvania,40.3933,-78.4357
Wakefield,Pennsylvania,39.7766,-76.1804
Fawn Lake Forest,Pennsylvania,41.5158,-75.0548
Meadow Lands,Pennsylvania,40.2173,-80.23
Jennersville,Pennsylvania,39.8232,-75.8697
Almedia,Pennsylvania,41.0144,-76.385
Mill Creek,Pennsylvania,40.4373,-77.9308
Northern Cambria,Pennsylvania,40.6561,-78.7784
Clifton Heights,Pennsylvania,39.9301,-75.2958
Salisbury,Pennsylvania,39.7535,-79.0842
Warrendale,Pennsylvania,40.6534,-80.0795
Lyndora,Pennsylvania,40.8523,-79.927
Wilson,Pennsylvania,40.6844,-75.2407
Dunbar,Pennsylvania,39.9787,-79.6147
Susquehanna,Pennsylvania,41.9434,-75.5996
Dudley,Pennsylvania,40.2056,-78.1781
Aspinwall,Pennsylvania,40.4929,-79.9037
Briar Creek,Pennsylvania,41.0463,-76.2861
Highcliff,Pennsylvania,40.5267,-80.0503
Jacksonwald,Pennsylvania,40.3279,-75.8413
Pennsbury Village,Pennsylvania,40.4282,-80.1011
Candor,Pennsylvania,40.392,-80.309
Morrisdale,Pennsylvania,40.9484,-78.2278
North Warren,Pennsylvania,41.8833,-79.1672
Laurys Station,Pennsylvania,40.7232,-75.5366
Southwest Greensburg,Pennsylvania,40.292,-79.5477
Enola,Pennsylvania,40.2874,-76.9347
McElhattan,Pennsylvania,41.1572,-77.3617
Rutledge,Pennsylvania,39.901,-75.3274
Cherry Tree,Pennsylvania,40.7253,-78.8085
Guys Mills,Pennsylvania,41.6307,-79.9761
Ashley,Pennsylvania,41.2128,-75.8994
Rebersburg,Pennsylvania,40.9426,-77.444
Pricedale,Pennsylvania,40.1315,-79.8442
Lorain,Pennsylvania,40.2961,-78.8959
Leechburg,Pennsylvania,40.6303,-79.6022
New Centerville,Pennsylvania,39.9423,-79.1916
Upper Darby,Pennsylvania,39.9284,-75.2738
Spring City,Pennsylvania,40.1768,-75.5466
Marguerite,Pennsylvania,40.2637,-79.4634
Little Britain,Pennsylvania,39.7745,-76.1121
Muncy,Pennsylvania,41.2021,-76.7854
Saxonburg,Pennsylvania,40.7509,-79.815
Flourtown,Pennsylvania,40.1039,-75.2069
Prompton,Pennsylvania,41.5891,-75.3275
Franklin Park,Pennsylvania,40.5903,-80.0999
Castanea,Pennsylvania,41.12,-77.4287
Skyline View,Pennsylvania,40.3376,-76.7256
Liberty,Pennsylvania,40.3244,-79.8589
Hyde Park,Pennsylvania,40.6316,-79.5891
Kiskimere,Pennsylvania,40.6178,-79.5839
Drifton,Pennsylvania,40.9998,-75.9055
Millsboro,Pennsylvania,39.9902,-80.0022
New Galilee,Pennsylvania,40.8334,-80.4009
McAdoo,Pennsylvania,40.9009,-75.9924
Westland,Pennsylvania,40.2789,-80.2732
Smoketown,Pennsylvania,40.0388,-76.2038
Stowe,Pennsylvania,40.2506,-75.682
Buffington,Pennsylvania,39.9298,-79.8394
Cairnbrook,Pennsylvania,40.1247,-78.8189
Marion,Pennsylvania,39.8607,-77.7016
Avondale,Pennsylvania,39.8248,-75.7819
Kistler,Pennsylvania,40.377,-77.8655
Jersey Shore,Pennsylvania,41.2012,-77.2666
Homer City,Pennsylvania,40.5403,-79.1597
East Lansdowne,Pennsylvania,39.944,-75.2608
Harveys Lake,Pennsylvania,41.3625,-76.0384
Jerseytown,Pennsylvania,41.0889,-76.5804
Buffalo,Pennsylvania,40.2265,-80.3603
Hulmeville,Pennsylvania,40.1421,-74.9075
Anita,Pennsylvania,41.0015,-78.9631
Aldan,Pennsylvania,39.9224,-75.2882
Edie,Pennsylvania,40.0863,-79.128
Salladasburg,Pennsylvania,41.2783,-77.2275
Dayton,Pennsylvania,40.8812,-79.2411
Pine Grove,Pennsylvania,40.5534,-76.386
New Berlinville,Pennsylvania,40.345,-75.6314
Pleasantville,Pennsylvania,41.5935,-79.5808
Hyde,Pennsylvania,41.0075,-78.4689
Newburg,Pennsylvania,40.137,-77.5546
Belfast,Pennsylvania,40.7833,-75.2755
Niverton,Pennsylvania,39.7309,-79.1317
Cetronia,Pennsylvania,40.5851,-75.5435
New Morgan,Pennsylvania,40.1833,-75.8897
Rowes Run,Pennsylvania,40.0089,-79.8177
Palmer Heights,Pennsylvania,40.6907,-75.2671
Saint Peters,Pennsylvania,40.1801,-75.7308
Harmonsburg,Pennsylvania,41.6656,-80.3143
Winfield,Pennsylvania,40.8998,-76.8578
Union Dale,Pennsylvania,41.7154,-75.4819
Derrick City,Pennsylvania,41.9706,-78.5714
Stewartstown,Pennsylvania,39.7528,-76.5925
Rankin,Pennsylvania,40.4111,-79.8812
Shenandoah,Pennsylvania,40.8167,-76.2004
McVeytown,Pennsylvania,40.4981,-77.7415
Westover,Pennsylvania,40.7465,-78.6822
Penn Estates,Pennsylvania,41.0346,-75.2417
Belle Vernon,Pennsylvania,40.1256,-79.867
Lincoln,Pennsylvania,40.2994,-79.8554
Knoxville,Pennsylvania,41.9604,-77.4379
Beach Lake,Pennsylvania,41.6018,-75.1499
Lampeter,Pennsylvania,39.9908,-76.242
Atwood,Pennsylvania,40.7501,-79.2601
Etna,Pennsylvania,40.4975,-79.9475
Gaines,Pennsylvania,41.752,-77.5575
Fredericktown,Pennsylvania,40.0019,-80.0092
Haysville,Pennsylvania,40.5268,-80.1561
Bruin,Pennsylvania,41.0544,-79.7273
Hastings,Pennsylvania,40.6647,-78.7094
Parkesburg,Pennsylvania,39.9593,-75.9177
Paulton,Pennsylvania,40.5706,-79.5748
Auburn,Pennsylvania,40.5948,-76.0975
Ohiopyle,Pennsylvania,39.869,-79.4947
Riegelsville,Pennsylvania,40.5965,-75.1987
Oval,Pennsylvania,41.1522,-77.1745
Lima,Pennsylvania,39.9194,-75.4417
Seven Fields,Pennsylvania,40.6867,-80.064
Deemston,Pennsylvania,40.0273,-80.0334
Jim Thorpe,Pennsylvania,40.8712,-75.7433
Wellsboro,Pennsylvania,41.7459,-77.3031
Delaware Water Gap,Pennsylvania,40.975,-75.1392
Felton,Pennsylvania,39.857,-76.5611
Biglerville,Pennsylvania,39.9303,-77.2463
Gladden,Pennsylvania,40.3392,-80.1787
Shinglehouse,Pennsylvania,41.9662,-78.1908
Bowers,Pennsylvania,40.4848,-75.7423
East Smithfield,Pennsylvania,41.8645,-76.6255
Wilburton Number Two,Pennsylvania,40.8186,-76.3782
Aristes,Pennsylvania,40.8155,-76.3395
Bangor,Pennsylvania,40.8679,-75.208
Union City,Pennsylvania,41.897,-79.8437
Stoneboro,Pennsylvania,41.3336,-80.1121
Wellsville,Pennsylvania,40.0512,-76.9408
Export,Pennsylvania,40.417,-79.6232
Larimer,Pennsylvania,40.3453,-79.7264
Spartansburg,Pennsylvania,41.824,-79.6829
Maysville,Pennsylvania,40.5631,-79.4506
Strattanville,Pennsylvania,41.2025,-79.3268
Sheatown,Pennsylvania,41.1938,-76.0188
Claysville,Pennsylvania,40.1199,-80.4131
Bishop,Pennsylvania,40.3206,-80.187
Lake Ariel,Pennsylvania,41.454,-75.3827
Clearfield,Pennsylvania,41.0216,-78.439
Manheim,Pennsylvania,40.163,-76.3963
Millbourne,Pennsylvania,39.9638,-75.2527
Mount Joy,Pennsylvania,40.1105,-76.5065
Mahanoy City,Pennsylvania,40.8126,-76.1382
Rossiter,Pennsylvania,40.8991,-78.9356
Bushkill,Pennsylvania,41.0934,-75.0018
Mont Clare,Pennsylvania,40.139,-75.5024
Newtown,Pennsylvania,40.229,-74.9325
Blue Ball,Pennsylvania,40.1157,-76.0517
Strong,Pennsylvania,40.7975,-76.4401
South Montrose,Pennsylvania,41.7973,-75.8913
Luzerne,Pennsylvania,41.2867,-75.8967
Table Rock,Pennsylvania,39.9123,-77.2228
Connoquenessing,Pennsylvania,40.8174,-80.0151
New Lebanon,Pennsylvania,41.4196,-80.0755
Bulger,Pennsylvania,40.3767,-80.323
Newport,Pennsylvania,40.4792,-77.1336
Lincoln Park,Pennsylvania,40.3147,-75.9886
Rheems,Pennsylvania,40.1256,-76.5734
Penbrook,Pennsylvania,40.278,-76.8484
Bobtown,Pennsylvania,39.7603,-79.9844
Tylersville,Pennsylvania,40.9906,-77.425
Sankertown,Pennsylvania,40.4714,-78.5921
Trevose,Pennsylvania,40.1509,-74.982
Souderton,Pennsylvania,40.311,-75.3223
Burnham,Pennsylvania,40.6353,-77.5632
Milford Square,Pennsylvania,40.4325,-75.4056
West Hamburg,Pennsylvania,40.5524,-76.002
Aladdin,Pennsylvania,40.6917,-79.6567
Warwick,Pennsylvania,40.1651,-75.7838
Leesport,Pennsylvania,40.4452,-75.9686
Herminie,Pennsylvania,40.2635,-79.7136
East Berwick,Pennsylvania,41.0654,-76.2208
Ickesburg,Pennsylvania,40.4559,-77.3517
Williamstown,Pennsylvania,40.5809,-76.617
Yatesville,Pennsylvania,41.3037,-75.7825
Linden,Pennsylvania,40.2281,-80.1409
Saxton,Pennsylvania,40.2127,-78.247
Saint Lawrence,Pennsylvania,40.3261,-75.866
Bacton,Pennsylvania,40.0568,-75.5863
Long Branch,Pennsylvania,40.0984,-79.8801
Crenshaw,Pennsylvania,41.2487,-78.7542
Glenfield,Pennsylvania,40.5207,-80.1333
South Philipsburg,Pennsylvania,40.887,-78.2185
Campbelltown,Pennsylvania,40.2761,-76.5848
Harleysville,Pennsylvania,40.2791,-75.3872
Criders Corners,Pennsylvania,40.6859,-80.1006
Sunset Valley,Pennsylvania,40.3053,-79.7392
Sugar Grove,Pennsylvania,41.9837,-79.3395
Rimersburg,Pennsylvania,41.0409,-79.5024
Thompsontown,Pennsylvania,40.5657,-77.2362
Beaver,Pennsylvania,40.6936,-80.3074
Pleasant View,Pennsylvania,40.6121,-79.5711
Mount Oliver,Pennsylvania,40.4113,-79.9856
Patton,Pennsylvania,40.6325,-78.6499
Ehrenfeld,Pennsylvania,40.3743,-78.7761
North Philipsburg,Pennsylvania,40.9092,-78.2089
Colwyn,Pennsylvania,39.9119,-75.253
Ursina,Pennsylvania,39.8153,-79.3325
Monaca,Pennsylvania,40.6833,-80.2736
Vandling,Pennsylvania,41.631,-75.4703
Temple,Pennsylvania,40.4085,-75.9225
Rixford,Pennsylvania,41.9262,-78.4942
East Stroudsburg,Pennsylvania,41.0023,-75.1779
Brooklyn,Pennsylvania,41.7512,-75.8069
Mansfield,Pennsylvania,41.8062,-77.0787
Portage,Pennsylvania,40.3868,-78.6746
North Irwin,Pennsylvania,40.3389,-79.7115
Benson,Pennsylvania,40.2027,-78.9293
Bethany,Pennsylvania,41.6143,-75.2873
Marcus Hook,Pennsylvania,39.8131,-75.4165
Heidlersburg,Pennsylvania,39.9504,-77.1493
Matamoras,Pennsylvania,41.3666,-74.6997
Vanport,Pennsylvania,40.6845,-80.329
Blandon,Pennsylvania,40.4446,-75.8799
Force,Pennsylvania,41.2581,-78.5035
Cammal,Pennsylvania,41.4034,-77.463
Jacobus,Pennsylvania,39.8825,-76.7121
Bethlehem,Pennsylvania,40.6266,-75.3679
Mingoville,Pennsylvania,40.937,-77.6597
Carroll Valley,Pennsylvania,39.7499,-77.3804
Coraopolis,Pennsylvania,40.5148,-80.1627
Stockdale,Pennsylvania,40.0833,-79.8509
Yoe,Pennsylvania,39.9094,-76.6368
Imperial,Pennsylvania,40.4537,-80.2499
James City,Pennsylvania,41.618,-78.8443
Sidman,Pennsylvania,40.3235,-78.7523
West Alexander,Pennsylvania,40.107,-80.5092
Siglerville,Pennsylvania,40.7367,-77.5319
New Market,Pennsylvania,40.2231,-76.8562
Bowmansville,Pennsylvania,40.203,-76.0198
Houtzdale,Pennsylvania,40.8251,-78.3511
Fairoaks,Pennsylvania,40.5795,-80.2167
Linesville,Pennsylvania,41.6565,-80.4224
Oxford,Pennsylvania,39.7858,-75.9801
Tipton,Pennsylvania,40.6359,-78.3001
North Catasauqua,Pennsylvania,40.6639,-75.4741
Marienville,Pennsylvania,41.4688,-79.1181
Rogersville,Pennsylvania,39.8806,-80.2693
Orchard Hills,Pennsylvania,40.5849,-79.5416
Waller,Pennsylvania,41.2337,-76.4216
Mount Pleasant,Pennsylvania,40.151,-79.5435
Houston,Pennsylvania,40.2494,-80.211
East Berlin,Pennsylvania,39.9369,-76.9794
Muir,Pennsylvania,40.5943,-76.5186
Youngwood,Pennsylvania,40.2443,-79.5812
Wellersburg,Pennsylvania,39.7306,-78.848
Dryville,Pennsylvania,40.4623,-75.7532
Exton,Pennsylvania,40.0307,-75.6303
Southmont,Pennsylvania,40.3108,-78.9327
Pittston,Pennsylvania,41.3274,-75.7885
Farmersville,Pennsylvania,40.129,-76.1558
Rose Tree,Pennsylvania,39.9343,-75.3902
Saint Marys,Pennsylvania,41.4574,-78.5343
New Beaver,Pennsylvania,40.8773,-80.3702
Rosslyn Farms,Pennsylvania,40.4225,-80.0886
Brookhaven,Pennsylvania,39.8715,-75.3918
Leeper,Pennsylvania,41.3704,-79.3056
Browntown,Pennsylvania,41.3138,-75.7826
Milford,Pennsylvania,41.3238,-74.8011
Bellevue,Pennsylvania,40.4945,-80.055
Bird in Hand,Pennsylvania,40.0372,-76.1862
Collingdale,Pennsylvania,39.9151,-75.2776
Bridgeville,Pennsylvania,40.3578,-80.1061
Salunga,Pennsylvania,40.0929,-76.4279
Greenwood,Pennsylvania,40.5326,-78.3589
Schuylkill Haven,Pennsylvania,40.6284,-76.173
Eddystone,Pennsylvania,39.8566,-75.3342
Trucksville,Pennsylvania,41.3101,-75.9281
Sardis,Pennsylvania,40.4917,-79.6917
Mount Pocono,Pennsylvania,41.1225,-75.3582
Orviston,Pennsylvania,41.1073,-77.7533
Berwick,Pennsylvania,41.0555,-76.2492
Prospectville,Pennsylvania,40.2118,-75.1857
West Nanticoke,Pennsylvania,41.2202,-76.0095
New Alexandria,Pennsylvania,40.3945,-79.4175
Vicksburg,Pennsylvania,40.9384,-76.9906
Wilkes-Barre,Pennsylvania,41.2468,-75.8759
Shrewsbury,Pennsylvania,39.7714,-76.6799
Alfarata,Pennsylvania,40.6619,-77.4559
Milton,Pennsylvania,41.0089,-76.8506
McKeesport,Pennsylvania,40.3419,-79.8439
Glen Lyon,Pennsylvania,41.1796,-76.0782
Wagner,Pennsylvania,40.6802,-77.3878
Gilberton,Pennsylvania,40.7961,-76.2235
Slate Lick,Pennsylvania,40.767,-79.6428
Cochranville,Pennsylvania,39.8905,-75.9241
Oakmont,Pennsylvania,40.52,-79.8365
Montgomeryville,Pennsylvania,40.2502,-75.2405
Meridian,Pennsylvania,40.8531,-79.9555
Christy Manor,Pennsylvania,40.7384,-79.5287
New Freedom,Pennsylvania,39.7353,-76.6967
Hop Bottom,Pennsylvania,41.7053,-75.7674
Newell,Pennsylvania,40.0748,-79.8897
Northvue,Pennsylvania,40.9206,-79.932
Duboistown,Pennsylvania,41.2228,-77.0381
Maple Glen,Pennsylvania,40.1778,-75.1793
West Lawn,Pennsylvania,40.3289,-75.9939
South Uniontown,Pennsylvania,39.8939,-79.7465
West Brownsville,Pennsylvania,40.0314,-79.8913
Morrisville,Pennsylvania,40.2074,-74.7797
Gouldsboro,Pennsylvania,41.2429,-75.4448
Bauerstown,Pennsylvania,40.4959,-79.9764
Adamsville,Pennsylvania,41.5113,-80.3707
Chester,Pennsylvania,39.8456,-75.3718
West Decatur,Pennsylvania,40.929,-78.2827
Beaverdale,Pennsylvania,40.3242,-78.7013
Newfoundland,Pennsylvania,41.3073,-75.3199
Brownsville,Pennsylvania,40.0188,-79.891
Glenside,Pennsylvania,40.1032,-75.1517
Ellwood City,Pennsylvania,40.8619,-80.283
Groveton,Pennsylvania,40.504,-80.1403
Blandburg,Pennsylvania,40.6838,-78.4158
Spring Mount,Pennsylvania,40.2755,-75.4651
Sun Valley,Pennsylvania,40.98,-75.4688
Kimberton,Pennsylvania,40.1307,-75.5721
Brookville,Pennsylvania,41.1615,-79.0827
Springmont,Pennsylvania,40.3274,-76.0043
Brisbin,Pennsylvania,40.8395,-78.3526
Pleasant Valley,Pennsylvania,40.379,-79.6737
Foster Brook,Pennsylvania,41.9793,-78.6063
Mill Village,Pennsylvania,41.8775,-79.9726
Pocono Mountain Lake Estates,Pennsylvania,41.1568,-74.9646
Salina,Pennsylvania,40.5217,-79.4981
Newtown Square,Pennsylvania,39.9868,-75.401
Greenville,Pennsylvania,41.4052,-80.3838
Houserville,Pennsylvania,40.8266,-77.8226
Millheim,Pennsylvania,40.8936,-77.4765
Rehrersburg,Pennsylvania,40.4575,-76.2462
Lawrence,Pennsylvania,40.3042,-80.1185
Schellsburg,Pennsylvania,40.0481,-78.6434
Five Points,Pennsylvania,40.5717,-80.2559
Wernersville,Pennsylvania,40.3302,-76.082
Point Marion,Pennsylvania,39.7355,-79.9008
Baidland,Pennsylvania,40.1888,-79.9533
Ambler,Pennsylvania,40.1564,-75.2215
Bradford,Pennsylvania,41.9604,-78.6413
Green Tree,Pennsylvania,40.417,-80.0544
Brandywine Manor,Pennsylvania,40.0615,-75.8097
Marshallton,Pennsylvania,39.9498,-75.6802
Orrstown,Pennsylvania,40.0589,-77.608
Tullytown,Pennsylvania,40.1402,-74.8107
East Vandergrift,Pennsylvania,40.5973,-79.563
New Berlin,Pennsylvania,40.8805,-76.9842
Cementon,Pennsylvania,40.689,-75.516
Gold,Pennsylvania,41.872,-77.8372
Wall,Pennsylvania,40.3916,-79.7859
Greeley,Pennsylvania,41.4212,-74.9952
Gettysburg,Pennsylvania,39.8304,-77.2339
Hebron,Pennsylvania,40.339,-76.3989
Crosby,Pennsylvania,41.7451,-78.3903
Stroudsburg,Pennsylvania,40.9838,-75.1972
Roaring Spring,Pennsylvania,40.3348,-78.3959
Harmony,Pennsylvania,40.8015,-80.125
Feasterville,Pennsylvania,40.154,-74.9915
Bovard,Pennsylvania,40.3198,-79.5034
Nesquehoning,Pennsylvania,40.8659,-75.8322
Pocono Pines,Pennsylvania,41.1149,-75.4589
McSherrystown,Pennsylvania,39.8035,-77.0199
Springdale,Pennsylvania,40.5409,-79.782
Central City,Pennsylvania,40.1096,-78.8043
Graterford,Pennsylvania,40.2257,-75.4546
Geneva,Pennsylvania,41.5621,-80.226
Berrysburg,Pennsylvania,40.6029,-76.8102
Mohrsville,Pennsylvania,40.4781,-75.9852
Quentin,Pennsylvania,40.2793,-76.4352
Fernville,Pennsylvania,41.0024,-76.4752
Shillington,Pennsylvania,40.303,-75.967
Allenport,Pennsylvania,40.0923,-79.8565
West Wyoming,Pennsylvania,41.3217,-75.8578
Knox,Pennsylvania,41.2346,-79.536
East Uniontown,Pennsylvania,39.896,-79.6976
Jacksonville,Pennsylvania,40.5652,-79.2952
Ferndale,Pennsylvania,40.2884,-78.918
Wynnewood,Pennsylvania,40.0029,-75.2707
Treveskyn,Pennsylvania,40.3487,-80.1548
Slatedale,Pennsylvania,40.7439,-75.6583
Rauchtown,Pennsylvania,41.1261,-77.2363
Oil City,Pennsylvania,41.4282,-79.7035
Hyndman,Pennsylvania,39.8207,-78.7214
Lionville,Pennsylvania,40.0524,-75.644
Morgan,Pennsylvania,40.3542,-80.1398
Lewisburg,Pennsylvania,40.9642,-76.8901
Conneaut Lake,Pennsylvania,41.6023,-80.3094
Prospect,Pennsylvania,40.8992,-80.0487
Girard,Pennsylvania,42.0041,-80.3192
Alba,Pennsylvania,41.7059,-76.8277
East Pittsburgh,Pennsylvania,40.3969,-79.8382
Culmerville,Pennsylvania,40.6542,-79.8389
Hallam,Pennsylvania,40.0026,-76.6043
Ronks,Pennsylvania,40.0267,-76.171
Riddlesburg,Pennsylvania,40.162,-78.2545
Corsica,Pennsylvania,41.1817,-79.2027
La Quinta,California,33.6537,-116.2785
Saint Helena,California,38.5044,-122.4681
Burney,California,40.8849,-121.6699
Kensington,California,37.9084,-122.2805
Upper Lake,California,39.1653,-122.9052
Pleasant Hill,California,37.954,-122.0759
Leggett,California,39.8635,-123.7253
Pomona,California,34.0585,-117.7625
Fieldbrook,California,40.9722,-124.025
Oakdale,California,37.762,-120.8463
Thermalito,California,39.4909,-121.6149
Knights Landing,California,38.7979,-121.7176
Big Oak Flat,California,37.8235,-120.2582
Guerneville,California,38.5137,-122.9894
Upland,California,34.1178,-117.6603
Riverbank,California,37.7269,-120.9406
Waterloo,California,38.0365,-121.1846
Montrose,California,34.2064,-118.2242
Industry,California,34.0175,-117.9268
Jacumba Hot Springs,California,32.6277,-116.1827
Amador City,California,38.4189,-120.8236
Brea,California,33.9255,-117.8654
Bella Vista,California,40.6502,-122.245
San Jacinto,California,33.797,-116.9915
Redding,California,40.5698,-122.365
Exeter,California,36.294,-119.1459
Goshen,California,36.3518,-119.421
Templeton,California,35.556,-120.7182
East Nicolaus,California,38.91,-121.5443
Hercules,California,38.0064,-122.2564
Johnsville,California,39.7663,-120.713
Biola,California,36.7999,-120.0212
Moorpark,California,34.2855,-118.877
Windsor,California,38.5417,-122.8086
El Monte,California,34.0739,-118.0291
Calistoga,California,38.5817,-122.5825
Bucks Lake,California,39.8798,-121.1941
Wilseyville,California,38.3791,-120.5146
Igo,California,40.5054,-122.5417
Hat Creek,California,40.8101,-121.4809
Mesa Verde,California,33.5958,-114.7319
Sebastopol,California,38.4001,-122.8277
Avery,California,38.1939,-120.379
McKittrick,California,35.2981,-119.6249
Clearlake,California,38.959,-122.6331
Sawyers Bar,California,41.2974,-123.1303
Irwin,California,37.3969,-120.8499
Burbank,California,34.188,-118.3234
Discovery Bay,California,37.9064,-121.5985
North San Juan,California,39.3719,-121.106
Rancho Santa Margarita,California,33.6318,-117.5989
Komandorski Village,California,37.716,-121.9088
Casa Conejo,California,34.1848,-118.9445
South Whittier,California,33.9336,-118.0311
Manhattan Beach,California,33.8895,-118.3972
Green Valley,California,34.6172,-118.4059
Orleans,California,41.3015,-123.5412
Quincy,California,39.931,-120.9548
Ignacio,California,38.0702,-122.5386
Rolling Hills,California,33.76,-118.3471
Leona Valley,California,34.6147,-118.299
Valley Ford,California,38.3246,-122.9148
Kelso,California,35.0125,-115.6536
Pope Valley,California,38.6152,-122.4278
Montgomery Creek,California,40.8415,-121.9215
Orangevale,California,38.688,-121.2208
Ahwahnee,California,37.3653,-119.7194
Hacienda Heights,California,33.997,-117.9728
Vernon,California,34.0019,-118.2106
Corning,California,39.9282,-122.182
Maywood,California,33.9885,-118.1877
La Habra Heights,California,33.9603,-117.9509
Thousand Palms,California,33.815,-116.3545
Angwin,California,38.5776,-122.4512
Centerville,California,36.7361,-119.4961
East Palo Alto,California,37.4671,-122.1347
Mount Hermon,California,37.0511,-122.0532
Forestville,California,38.4825,-122.8899
South San Gabriel,California,34.0489,-118.0962
Valley Acres,California,35.2087,-119.4106
Westhaven,California,41.036,-124.1112
Del Mar,California,32.9633,-117.2627
Lakewood,California,33.8471,-118.1222
Interlaken,California,36.9505,-121.7363
Irvine,California,33.6772,-117.7738
Woodacre,California,38.0052,-122.6384
Windsor Hills,California,33.9889,-118.354
Miranda,California,40.2289,-123.8173
Greenview,California,41.5471,-122.9185
Nevada City,California,39.2608,-121.0231
Sunset Beach,California,33.7164,-118.069
Big Lagoon,California,41.1592,-124.1303
Silver Lakes,California,34.7519,-117.3431
Sunnymead,California,33.94,-117.2437
Buckhorn,California,38.4532,-120.5354
Topanga,California,34.0964,-118.6053
Norco,California,33.9253,-117.55
Knightsen,California,37.9633,-121.6511
Maxwell,California,39.2771,-122.1946
Rocklin,California,38.8078,-121.2491
Carmel Valley Village,California,36.4824,-121.7198
Cameron Park,California,38.6733,-120.9871
Salinas,California,36.6881,-121.6316
West Rancho Dominguez,California,33.9057,-118.2682
Poplar,California,36.0533,-119.1432
Pinehurst,California,36.6952,-119.0165
San Miguel,California,35.7534,-120.6925
Goffs,California,34.9192,-115.0628
Newark,California,37.5204,-122.0312
Apple Valley,California,34.5329,-117.2102
Del Rosa,California,34.1489,-117.2434
Bell Gardens,California,33.9663,-118.155
Lodi,California,38.1218,-121.2933
Montague,California,41.7275,-122.5302
Foster City,California,37.5553,-122.2659
Orcutt,California,34.8668,-120.4269
Ladera,California,37.3996,-122.1991
Vallejo,California,38.1134,-122.2359
Vidal,California,34.1189,-114.5102
Challenge,California,39.4874,-121.2236
